Name,Total_CPU,Total_IO,Total_Network,Input_Size,Output_Size
iAmMaster,165.28999999999994,85.31999999999992,44.919999999999966,8,4
getTestProcByName,165.73999999999992,85.56999999999992,45.069999999999965,8,8
main,178.83999999999992,92.26999999999992,48.569999999999965,12,8
lpSafeToAdd,0.4,0.2,0.1,12,8
lpStringToInt64,3.85,1.95,1.0,20,8
lpNew,4.25,2.15,1.1,4,8
lpFree,4.25,2.15,1.1,8,8
lpShrinkToFit,4.65,2.35,1.2000000000000002,8,8
lpEncodeIntegerGetType,6.65,3.35,1.7000000000000002,24,8
lpEncodeGetType,7.65,3.85,1.9500000000000002,28,8
lpEncodeBacklen,9.65,4.85,2.45,16,8
lpDecodeBacklen,10.3,5.199999999999999,2.6500000000000004,8,8
lpEncodeString,10.9,5.499999999999999,2.8000000000000003,20,8
lpCurrentEncodedSizeUnsafe,12.9,6.499999999999999,3.3000000000000003,8,8
lpCurrentEncodedSizeBytes,14.9,7.499999999999999,3.8000000000000003,8,8
lpSkip,14.9,7.499999999999999,3.8000000000000003,8,8
lpNext,15.1,7.599999999999999,3.85,16,8
lpPrev,15.299999999999999,7.699999999999998,3.9,16,8
lpFirst,15.499999999999998,7.799999999999998,3.9499999999999997,8,8
lpLast,15.499999999999998,7.799999999999998,3.9499999999999997,8,8
lpLength,16.15,8.149999999999999,4.1499999999999995,8,8
lpGetWithSize,20.75,10.45,5.3,32,8
lpGet,20.75,10.45,5.3,24,8
lpGetValue,21.15,10.649999999999999,5.3999999999999995,24,8
lpFind,23.799999999999997,11.999999999999998,6.1,32,8
lpInsert,28.799999999999997,14.499999999999998,7.35,48,8
lpInsertString,28.799999999999997,14.499999999999998,7.35,40,8
lpInsertInteger,28.799999999999997,14.499999999999998,7.35,36,8
lpPrepend,28.999999999999996,14.599999999999998,7.3999999999999995,20,8
lpPrependInteger,29.199999999999996,14.699999999999998,7.449999999999999,16,8
lpAppend,29.199999999999996,14.699999999999998,7.449999999999999,20,8
lpAppendInteger,29.199999999999996,14.699999999999998,7.449999999999999,16,8
lpReplace,29.199999999999996,14.699999999999998,7.449999999999999,28,8
lpReplaceInteger,29.199999999999996,14.699999999999998,7.449999999999999,24,8
lpDelete,29.199999999999996,14.699999999999998,7.449999999999999,24,8
lpDeleteRangeWithEntry,30.249999999999996,15.249999999999998,7.749999999999999,20,8
lpDeleteRange,31.249999999999996,15.749999999999998,7.999999999999999,20,8
lpBatchDelete,32.5,16.4,8.35,20,8
lpMerge,34.3,17.299999999999997,8.799999999999999,16,8
lpDup,34.3,17.299999999999997,8.799999999999999,8,8
lpBytes,34.3,17.299999999999997,8.799999999999999,8,8
lpEstimateBytesRepeatedInteger,34.3,17.299999999999997,8.799999999999999,12,4
lpSeek,36.599999999999994,18.499999999999996,9.45,16,8
lpValidateFirst,36.8,18.599999999999998,9.5,8,8
lpValidateNext,38.199999999999996,19.299999999999997,9.85,20,8
lpAssertValidEntry,38.199999999999996,19.299999999999997,9.85,20,8
lpValidateIntegrity,40.05,20.249999999999996,10.35,28,8
lpCompare,40.849999999999994,20.649999999999995,10.549999999999999,20,8
uintCompare,40.849999999999994,20.649999999999995,10.549999999999999,16,8
lpSaveValue,40.849999999999994,20.649999999999995,10.549999999999999,28,8
lpRandomPair,41.05,20.749999999999996,10.6,28,8
lpRandomEntries,41.949999999999996,21.299999999999997,10.95,20,8
lpRandomPairs,43.05,21.949999999999996,11.35,28,8
lpRandomPairsUnique,43.699999999999996,22.299999999999997,11.549999999999999,28,8
lpNextRandom,44.55,22.749999999999996,11.799999999999999,32,8
lpRepr,46.0,23.549999999999997,12.249999999999998,8,8
createList,46.0,23.549999999999997,12.249999999999998,0,8
createIntList,46.0,23.549999999999997,12.249999999999998,0,8
usec,46.0,23.549999999999997,12.249999999999998,8,8
stress,47.45,24.4,12.749999999999998,16,8
pop,48.650000000000006,25.0,13.049999999999999,12,8
randstring,49.10000000000001,25.25,13.2,16,8
verifyEntry,49.10000000000001,25.25,13.2,20,8
lpValidation,49.10000000000001,25.25,13.2,20,8
listpackTest,60.80000000000001,31.9,17.2,16,8
initClientMultiState,0.0,0.0,0.0,8,8
freeClientMultiState,0.65,0.4,0.25,8,8
queueMultiCommand,1.4500000000000002,0.8,0.45,16,8
discardTransaction,1.4500000000000002,0.8,0.45,8,8
flagTransaction,1.6500000000000001,0.9,0.5,8,8
multiCommand,1.85,1.0,0.55,8,8
discardCommand,2.0500000000000003,1.1,0.6000000000000001,8,8
execCommandAbort,2.2500000000000004,1.2000000000000002,0.6500000000000001,12,8
execCommand,4.700000000000001,2.45,1.3000000000000003,8,8
watchedKeyLinkToClients,4.700000000000001,2.45,1.3000000000000003,16,8
watchedKeyGetClients,4.700000000000001,2.45,1.3000000000000003,8,8
watchedKeyGetClientNode,4.700000000000001,2.45,1.3000000000000003,8,8
watchForKey,5.350000000000001,2.8000000000000003,1.5000000000000002,16,8
unwatchAllKeys,6.000000000000002,3.1500000000000004,1.7000000000000002,8,8
isWatchedKeyExpired,6.850000000000001,3.6000000000000005,1.9500000000000002,8,8
touchWatchedKey,7.980000000000001,4.19,2.2700000000000005,16,8
touchAllWatchedKeysInDb,10.030000000000001,5.290000000000001,2.8700000000000006,16,8
watchCommand,10.680000000000001,5.640000000000001,3.0700000000000007,8,8
unwatchCommand,10.680000000000001,5.640000000000001,3.0700000000000007,8,8
multiStateMemOverhead,10.680000000000001,5.640000000000001,3.0700000000000007,8,8
xorDigest,0.25,0.15,0.1,20,8
xorStringObjectDigest,0.25,0.15,0.1,16,8
mixDigest,0.25,0.15,0.1,20,8
mixStringObjectDigest,0.25,0.15,0.1,16,8
xorObjectDigest,5.15,2.8000000000000003,1.6,32,8
computeDatasetDigest,6.0,3.3000000000000003,1.9000000000000001,8,8
mallctl_int,8.05,4.3500000000000005,2.45,20,8
mallctl_string,9.450000000000001,5.050000000000001,2.8000000000000003,20,8
debugCommand,36.7,18.950000000000003,10.0,8,8
_serverAssert,36.900000000000006,19.050000000000004,10.05,20,8
_serverAssertPrintClientInfo,37.550000000000004,19.400000000000006,10.25,8,8
serverLogObjectDebugInfo,39.150000000000006,20.200000000000006,10.65,8,8
_serverAssertPrintObject,39.150000000000006,20.200000000000006,10.65,8,8
_serverAssertWithInfo,39.550000000000004,20.400000000000006,10.75,36,8
_serverPanic,39.75000000000001,20.500000000000007,10.8,28,8
bugReportStart,39.95000000000001,20.60000000000001,10.850000000000001,8,0
getAndSetMcontextEip,40.15000000000001,20.70000000000001,10.900000000000002,16,8
logStackContent,40.80000000000001,21.05000000000001,11.100000000000001,8,8
logRegisters,40.80000000000001,21.05000000000001,11.100000000000001,8,8
openDirectLogFiledes,41.000000000000014,21.150000000000013,11.150000000000002,8,4
closeDirectLogFiledes,41.20000000000002,21.250000000000014,11.200000000000003,4,0
logStackTrace,42.20000000000002,21.750000000000014,11.450000000000003,12,8
genClusterDebugString,42.20000000000002,21.750000000000014,11.450000000000003,4,4
logServerInfo,42.40000000000002,21.850000000000016,11.500000000000004,8,8
logConfigDebugInfo,42.40000000000002,21.850000000000016,11.500000000000004,8,0
logModulesInfo,42.40000000000002,21.850000000000016,11.500000000000004,8,0
logCurrentClient,43.45000000000002,22.400000000000016,11.800000000000004,16,8
memtest_test_linux_anonymous_maps,46.40000000000002,24.100000000000016,12.850000000000005,8,8
killMainThread,47.00000000000002,24.400000000000016,13.000000000000005,8,0
killThreads,47.00000000000002,24.400000000000016,13.000000000000005,8,0
doFastMemoryTest,47.60000000000002,24.700000000000017,13.150000000000006,8,0
dumpX86Calls,48.65000000000002,25.250000000000018,13.450000000000006,12,8
dumpCodeAroundEIP,49.25000000000002,25.55000000000002,13.600000000000007,8,8
invalidFunctionWasCalled,49.25000000000002,25.55000000000002,13.600000000000007,0,0
sigsegvHandler,50.450000000000024,26.15000000000002,13.900000000000007,20,8
printCrashReport,50.450000000000024,26.15000000000002,13.900000000000007,8,0
bugReportEnd,51.050000000000026,26.45000000000002,14.050000000000008,8,0
serverLogHexDump,51.50000000000003,26.70000000000002,14.200000000000008,24,8
watchdogSignalHandler,51.50000000000003,26.70000000000002,14.200000000000008,20,8
watchdogScheduleSignal,51.50000000000003,26.70000000000002,14.200000000000008,4,0
applyWatchdogPeriod,52.10000000000003,27.00000000000002,14.350000000000009,0,0
debugDelay,52.70000000000003,27.300000000000022,14.500000000000009,4,0
cliSecureConnection,3.16,1.58,0.79,20,8
cliWriteConn,4.36,2.18,1.09,20,8
cliSecureInit,4.36,2.18,1.09,0,4
readArgFromStdin,5.010000000000001,2.5300000000000002,1.29,8,4
getSdsArrayFromArgv,6.260000000000001,3.2300000000000004,1.69,16,8
unquoteCString,6.660000000000001,3.4300000000000006,1.79,8,8
percentDecode,7.710000000000001,3.9800000000000004,2.09,12,8
parseRedisUri,10.110000000000001,5.180000000000001,2.69,32,8
freeCliConnInfo,10.71,5.48,2.84,4,0
escapeJsonString,11.360000000000001,5.83,3.04,16,8
listTypeTryConvertListpack,1.4500000000000002,0.7500000000000001,0.4,36,8
listTypeTryConvertQuicklist,2.25,1.1500000000000001,0.6000000000000001,24,8
listTypeTryConversionRaw,3.25,1.6500000000000001,0.8500000000000001,40,8
listTypeTryConversion,3.25,1.6500000000000001,0.8500000000000001,24,8
listTypeTryConversionAppend,3.25,1.6500000000000001,0.8500000000000001,36,8
listTypePush,5.25,2.6500000000000004,1.35,20,8
listPopSaver,5.25,2.6500000000000004,1.35,12,8
listTypePop,6.85,3.45,1.75,12,8
listTypeLength,7.449999999999999,3.75,1.9,8,8
listTypeInitIterator,8.25,4.15,2.1,20,8
listTypeSetIteratorDirection,9.45,4.75,2.4000000000000004,20,8
listTypeReleaseIterator,9.649999999999999,4.85,2.45,8,8
listTypeNext,10.649999999999999,5.35,2.7,16,8
listTypeGetValue,11.649999999999999,5.85,2.95,24,8
listTypeGet,12.049999999999999,6.05,3.0500000000000003,8,8
listTypeInsert,13.25,6.65,3.3500000000000005,20,8
listTypeReplace,13.85,6.95,3.5000000000000004,16,8
listTypeReplaceAtIndex,14.65,7.3500000000000005,3.7000000000000006,20,8
listTypeEqual,15.25,7.65,3.8500000000000005,16,8
listTypeDelete,16.65,8.35,4.2,16,8
listTypeDup,16.849999999999998,8.45,4.25,8,8
listTypeDelRange,17.45,8.75,4.4,24,8
pushGenericCommand,18.5,9.3,4.7,16,8
lpushCommand,18.5,9.3,4.7,8,8
rpushCommand,18.5,9.3,4.7,8,8
lpushxCommand,18.5,9.3,4.7,8,8
rpushxCommand,18.5,9.3,4.7,8,8
linsertCommand,20.15,10.15,5.15,8,8
llenCommand,20.349999999999998,10.25,5.2,8,8
lindexCommand,21.549999999999997,10.85,5.5,8,8
lsetCommand,22.349999999999998,11.25,5.7,8,8
listPopRangeAndReplyWithKey,23.15,11.65,5.9,48,8
addListQuicklistRangeReply,24.0,12.1,6.15,28,8
addListListpackRangeReply,24.85,12.549999999999999,6.4,28,8
addListRangeReply,26.650000000000002,13.45,6.8500000000000005,36,8
listElementsRemoved,27.85,14.049999999999999,7.15,48,8
popGenericCommand,30.25,15.25,7.75,12,8
mpopGenericCommand,31.5,15.9,8.1,32,8
lpopCommand,31.5,15.9,8.1,8,8
rpopCommand,31.5,15.9,8.1,8,8
lrangeCommand,31.9,16.1,8.2,8,8
ltrimCommand,34.5,17.400000000000002,8.85,8,8
lposCommand,40.0,20.200000000000003,10.299999999999999,8,8
lremCommand,42.05,21.250000000000004,10.85,8,8
lmoveHandlePush,42.449999999999996,21.450000000000003,10.95,36,8
getListPositionFromObjectOrReply,43.05,21.750000000000004,11.1,24,8
getStringObjectFromListPosition,43.449999999999996,21.950000000000003,11.2,4,8
lmoveGenericCommand,44.65,22.550000000000004,11.5,16,8
lmoveCommand,45.05,22.750000000000004,11.6,8,8
rpoplpushCommand,45.05,22.750000000000004,11.6,8,8
blockingPopGenericCommand,47.099999999999994,23.800000000000004,12.15,36,8
blpopCommand,47.099999999999994,23.800000000000004,12.15,8,8
brpopCommand,47.099999999999994,23.800000000000004,12.15,8,8
blmoveGenericCommand,48.099999999999994,24.300000000000004,12.4,20,8
blmoveCommand,48.699999999999996,24.600000000000005,12.55,8,8
brpoplpushCommand,48.9,24.700000000000006,12.600000000000001,8,8
lmpopGenericCommand,50.949999999999996,25.750000000000007,13.150000000000002,16,8
lmpopCommand,50.949999999999996,25.750000000000007,13.150000000000002,8,8
blmpopCommand,50.949999999999996,25.750000000000007,13.150000000000002,8,8
rioBufferWrite,0.0,0.0,0.0,20,8
rioBufferRead,0.2,0.1,0.05,20,8
rioBufferTell,0.2,0.1,0.05,8,8
rioBufferFlush,0.2,0.1,0.05,8,8
rioInitWithBuffer,0.2,0.1,0.05,12,8
rioFileWrite,2.25,1.1500000000000001,0.6000000000000001,20,8
rioFileRead,2.25,1.1500000000000001,0.6000000000000001,20,8
rioFileTell,2.25,1.1500000000000001,0.6000000000000001,8,8
rioFileFlush,2.45,1.2500000000000002,0.6500000000000001,8,8
rioInitWithFile,2.45,1.2500000000000002,0.6500000000000001,16,8
rioConnWrite,2.45,1.2500000000000002,0.6500000000000001,20,8
rioConnRead,4.7,2.4000000000000004,1.25,20,8
rioConnTell,4.7,2.4000000000000004,1.25,8,8
rioConnFlush,4.7,2.4000000000000004,1.25,8,8
rioInitWithConn,4.7,2.4000000000000004,1.25,20,8
rioFreeConn,5.5,2.8000000000000003,1.45,16,8
rioFdWrite,7.8,4.0,2.07,20,8
rioFdRead,7.8,4.0,2.07,20,8
rioFdTell,7.8,4.0,2.07,8,8
rioFdFlush,7.8,4.0,2.07,8,8
rioInitWithFd,7.8,4.0,2.07,12,8
rioFreeFd,7.8,4.0,2.07,8,8
rioGenericUpdateChecksum,7.8,4.0,2.07,20,8
rioSetAutoSync,8.0,4.1,2.1199999999999997,12,8
rioSetReclaimCache,8.0,4.1,2.1199999999999997,12,8
rioCheckType,8.8,4.5,2.32,8,8
rioWriteBulkCount,9.0,4.6,2.3699999999999997,17,8
rioWriteBulkString,9.6,4.8999999999999995,2.5199999999999996,20,8
rioWriteBulkLongLong,9.6,4.8999999999999995,2.5199999999999996,16,8
rioWriteBulkDouble,9.6,4.8999999999999995,2.5199999999999996,16,8
aeApiCreate,0.65,0.35,0.2,8,8
aeApiResize,0.65,0.35,0.2,12,8
aeApiFree,0.65,0.35,0.2,8,8
aeApiLookupPending,1.1,0.6,0.35000000000000003,12,8
aeApiAssociate,2.5,1.3,0.7000000000000001,20,8
aeApiAddEvent,3.1,1.6,0.8500000000000001,16,8
aeApiDelEvent,4.7,2.4000000000000004,1.25,16,8
aeApiPoll,7.0,3.6000000000000005,1.9,16,8
aeApiName,7.0,3.6000000000000005,1.9,8,8
redis_strlcpy,1.3,0.7,0.4,20,8
redis_strlcat,2.2,1.2,0.7000000000000001,20,8
connTypeOfCluster,0.2,0.1,0.05,0,8
isValidAuxChar,0.2,0.1,0.05,4,4
isValidAuxString,0.65,0.35,0.2,4,4
auxShardIdSetter,1.3,0.7,0.4,20,8
auxShardIdGetter,1.3,0.7,0.4,12,8
auxShardIdPresent,1.3,0.7,0.4,8,8
clusterLoadConfig,18.130000000000003,9.739999999999998,5.2700000000000005,8,8
clusterSaveConfig,20.78,11.089999999999998,5.970000000000001,4,4
clusterSaveConfigOrDie,20.98,11.189999999999998,6.0200000000000005,4,0
clusterLockConfig,21.78,11.589999999999998,6.220000000000001,8,8
deriveAnnouncedPorts,22.98,12.189999999999998,6.5200000000000005,24,8
clusterUpdateMyselfFlags,23.580000000000002,12.489999999999998,6.670000000000001,8,0
clusterUpdateMyselfAnnouncedPorts,23.78,12.589999999999998,6.720000000000001,8,0
clusterUpdateMyselfIp,25.380000000000003,13.389999999999999,7.120000000000001,8,8
updateAnnouncedHostname,26.180000000000003,13.79,7.320000000000001,16,8
updateShardId,26.780000000000005,14.09,7.4700000000000015,16,8
clusterUpdateMyselfHostname,26.980000000000004,14.19,7.520000000000001,8,0
clusterInit,28.430000000000003,14.94,7.920000000000002,8,0
clusterInitListeners,29.430000000000003,15.44,8.170000000000002,8,8
clusterReset,30.530000000000005,16.04,8.520000000000001,4,8
createClusterMsgSendBlock,30.530000000000005,16.04,8.520000000000001,8,8
clusterMsgSendBlockDecrRefCount,30.730000000000004,16.14,8.570000000000002,8,8
createClusterLink,30.930000000000003,16.240000000000002,8.620000000000003,8,8
freeClusterLink,31.730000000000004,16.64,8.820000000000002,8,8
setClusterNodeToInboundClusterLink,31.930000000000003,16.740000000000002,8.870000000000003,16,8
clusterConnAcceptHandler,32.13,16.840000000000003,8.920000000000003,8,8
clusterAcceptHandler,33.580000000000005,17.590000000000003,9.320000000000004,24,8
getClusterConnectionsCount,33.78000000000001,17.690000000000005,9.370000000000005,8,4
keyHashSlot,35.080000000000005,18.390000000000004,9.770000000000005,12,8
createClusterNode,35.480000000000004,18.590000000000003,9.870000000000005,12,8
clusterNodeAddFailureReport,35.93000000000001,18.840000000000003,10.020000000000005,16,8
clusterNodeCleanupFailureReports,36.38000000000001,19.090000000000003,10.170000000000005,8,8
clusterNodeDelFailureReport,37.03000000000001,19.440000000000005,10.370000000000005,16,8
clusterNodeFailureReportsCount,37.03000000000001,19.440000000000005,10.370000000000005,8,8
clusterNodeRemoveSlave,37.88000000000001,19.890000000000004,10.620000000000005,16,8
clusterNodeAddSlave,38.33000000000001,20.140000000000004,10.770000000000005,16,8
clusterCountNonFailingSlaves,38.780000000000015,20.390000000000004,10.920000000000005,8,8
freeClusterNode,39.63000000000002,20.840000000000003,11.170000000000005,8,8
clusterAddNode,39.63000000000002,20.840000000000003,11.170000000000005,8,8
clusterDelNode,40.930000000000014,21.540000000000003,11.570000000000006,8,8
verifyClusterNodeId,41.780000000000015,21.990000000000002,11.820000000000006,12,8
clusterLookupNode,42.180000000000014,22.19,11.920000000000005,12,8
clusterGetNodesInMyShard,42.38000000000002,22.290000000000003,11.970000000000006,8,8
clusterRenameNode,42.38000000000002,22.290000000000003,11.970000000000006,16,8
clusterAddNodeToShard,42.98000000000002,22.590000000000003,12.120000000000006,16,8
clusterRemoveNodeFromShard,43.58000000000002,22.890000000000004,12.270000000000007,8,8
clusterGetMaxEpoch,44.23000000000002,23.240000000000006,12.470000000000006,8,8
clusterBumpConfigEpochWithoutConsensus,44.63000000000002,23.440000000000005,12.570000000000006,8,4
clusterHandleConfigEpochCollision,45.030000000000015,23.640000000000004,12.670000000000005,8,8
clusterBlacklistCleanup,45.48000000000002,23.890000000000004,12.820000000000006,8,8
clusterBlacklistAddNode,45.68000000000002,23.990000000000006,12.870000000000006,8,8
clusterBlacklistExists,45.68000000000002,23.990000000000006,12.870000000000006,8,8
markNodeAsFailingIfNeeded,46.48000000000002,24.390000000000004,13.070000000000006,8,8
clearNodeFailureIfNeeded,47.08000000000002,24.690000000000005,13.220000000000006,8,8
clusterHandshakeInProgress,47.73000000000002,25.040000000000006,13.420000000000005,16,8
clusterStartHandshake,49.13000000000002,25.740000000000006,13.770000000000005,16,8
clusterProcessGossipSection,52.180000000000014,27.290000000000006,14.570000000000006,16,8
nodeIp2String,52.98000000000001,27.690000000000005,14.770000000000005,24,8
nodeUpdateAddressIfNeeded,53.98000000000001,28.190000000000005,15.020000000000005,24,8
clusterSetNodeAsMaster,54.58000000000001,28.490000000000006,15.170000000000005,8,8
clusterUpdateSlotsConfigWith,57.48000000000001,29.990000000000006,15.970000000000006,24,8
getPingExtLength,57.48000000000001,29.990000000000006,15.970000000000006,8,8
getInitialPingExt,57.48000000000001,29.990000000000006,15.970000000000006,12,8
getNextPingExt,57.48000000000001,29.990000000000006,15.970000000000006,8,8
getAlignedPingExtSize,57.48000000000001,29.990000000000006,15.970000000000006,4,4
getHostnamePingExtSize,57.680000000000014,30.090000000000007,16.020000000000007,0,4
